location,timestamp,median_price,TIME_REF
Nelson,2008-04-30,325000,2008.04
Nelson,2008-05-31,312850,2008.05
Nelson,2008-06-30,345000,2008.06
Nelson,2008-07-31,317000,2008.07
Nelson,2008-08-31,336000,2008.08
Nelson,2008-09-30,322000,2008.09
Nelson,2008-10-31,315000,2008.10
Nelson,2008-11-30,325000,2008.11
Nelson,2008-12-31,280000,2008.12
Nelson,2009-01-31,320000,2009.01
Nelson,2009-02-28,320000,2009.02
Nelson,2009-03-31,305000,2009.03
Nelson,2009-04-30,295500,2009.04
Nelson,2009-05-31,340000,2009.05
Nelson,2009-06-30,350100,2009.06
Nelson,2009-07-31,350000,2009.07
Nelson,2009-08-31,305000,2009.08
Nelson,2009-09-30,345000,2009.09
Nelson,2009-10-31,310000,2009.10
Nelson,2009-11-30,320000,2009.11
Nelson,2009-12-31,355000,2009.12
Nelson,2010-01-31,310000,2010.01
Nelson,2010-02-28,365000,2010.02
Nelson,2010-03-31,330000,2010.03
Nelson,2010-04-30,355000,2010.04
Nelson,2010-05-31,328000,2010.05
Nelson,2010-06-30,325000,2010.06
Nelson,2010-07-31,325000,2010.07
Nelson,2010-08-31,335000,2010.08
Nelson,2010-09-30,322000,2010.09
Nelson,2010-10-31,345000,2010.10
Nelson,2010-11-30,340000,2010.11
Nelson,2010-12-31,327000,2010.12
Nelson,2011-01-31,330000,2011.01
Nelson,2011-02-28,340000,2011.02
Nelson,2011-03-31,330000,2011.03
Nelson,2011-04-30,350000,2011.04
Nelson,2011-05-31,335000,2011.05
Nelson,2011-06-30,335000,2011.06
Nelson,2011-07-31,318000,2011.07
Nelson,2011-08-31,314000,2011.08
Nelson,2011-09-30,335000,2011.09
Nelson,2011-10-31,330000,2011.10
Nelson,2011-11-30,332500,2011.11
Nelson,2011-12-31,315000,2011.12
Nelson,2012-01-31,320000,2012.01
Nelson,2012-02-29,328000,2012.02
Nelson,2012-03-31,345500,2012.03
Nelson,2012-04-30,310000,2012.04
Nelson,2012-05-31,330000,2012.05
Nelson,2012-06-30,359000,2012.06
Nelson,2012-07-31,360500,2012.07
Nelson,2012-08-31,326000,2012.08
Nelson,2012-09-30,335500,2012.09
Nelson,2012-10-31,355000,2012.10
Nelson,2012-11-30,350000,2012.11
Nelson,2012-12-31,363000,2012.12
Nelson,2013-01-31,325000,2013.01
Nelson,2013-02-28,340000,2013.02
Nelson,2013-03-31,350000,2013.03
Nelson,2013-04-30,340000,2013.04
Nelson,2013-05-31,364000,2013.05
Nelson,2013-06-30,352000,2013.06
Nelson,2013-07-31,352000,2013.07
Nelson,2013-08-31,385600,2013.08
Nelson,2013-09-30,360000,2013.09
Nelson,2013-10-31,370000,2013.10
Nelson,2013-11-30,365000,2013.11
Nelson,2013-12-31,370000,2013.12
Nelson,2014-01-31,355000,2014.01
Nelson,2014-02-28,350000,2014.02
Nelson,2014-03-31,365000,2014.03
Nelson,2014-04-30,370000,2014.04
Nelson,2014-05-31,361000,2014.05
Nelson,2014-06-30,369300,2014.06
Nelson,2014-07-31,373500,2014.07
Nelson,2014-08-31,362000,2014.08
Nelson,2014-09-30,355000,2014.09
Nelson,2014-10-31,370000,2014.10
Nelson,2014-11-30,370000,2014.11
Nelson,2014-12-31,350000,2014.12
Nelson,2015-01-31,358000,2015.01
Nelson,2015-02-28,365000,2015.02
Nelson,2015-03-31,383000,2015.03
Nelson,2015-04-30,400000,2015.04
Nelson,2015-05-31,375000,2015.05
Nelson,2015-06-30,360000,2015.06
Nelson,2015-07-31,402000,2015.07
Nelson,2015-08-31,410000,2015.08
Nelson,2015-09-30,380500,2015.09
Nelson,2015-10-31,380000,2015.10
Nelson,2015-11-30,385000,2015.11
Nelson,2015-12-31,385000,2015.12
Nelson,2016-01-31,381000,2016.01
Nelson,2016-02-29,417000,2016.02
Nelson,2016-03-31,408000,2016.03
Nelson,2016-04-30,395000,2016.04
Nelson,2016-05-31,430350,2016.05
Nelson,2016-06-30,450000,2016.06
Nelson,2016-07-31,410000,2016.07
Nelson,2016-08-31,460000,2016.08
Nelson,2016-09-30,450000,2016.09
Nelson,2016-10-31,479000,2016.10
Nelson,2016-11-30,470000,2016.11
Nelson,2016-12-31,464000,2016.12
Nelson,2017-01-31,461000,2017.01
Nelson,2017-02-28,448000,2017.02
Nelson,2017-03-31,486500,2017.03
Nelson,2017-04-30,475000,2017.04
Nelson,2017-05-31,485000,2017.05
Nelson,2017-06-30,487500,2017.06
Nelson,2017-07-31,475000,2017.07
Nelson,2017-08-31,520000,2017.08
Nelson,2017-09-30,481000,2017.09
Nelson,2017-10-31,447500,2017.10
Nelson,2017-11-30,502000,2017.11
Nelson,2017-12-31,515000,2017.12
Nelson,2018-01-31,510000,2018.01
Nelson,2018-02-28,515000,2018.02
Nelson,2018-03-31,505000,2018.03
Nelson,2018-04-30,545000,2018.04
Nelson,2018-05-31,511000,2018.05
Nelson,2018-06-30,490000,2018.06
Nelson,2018-07-31,530000,2018.07
Nelson,2018-08-31,525000,2018.08
Nelson,2018-09-30,592000,2018.09
Nelson,2018-10-31,518000,2018.10
Nelson,2018-11-30,523000,2018.11
Nelson,2018-12-31,553000,2018.12
Nelson,2019-01-31,550100,2019.01
Nelson,2019-02-28,538000,2019.02
Nelson,2019-03-31,540000,2019.03
Nelson,2019-04-30,520000,2019.04
Nelson,2019-05-31,521000,2019.05
Nelson,2019-06-30,530000,2019.06
Nelson,2019-07-31,520000,2019.07
Nelson,2019-08-31,520000,2019.08
Nelson,2019-09-30,560000,2019.09
Nelson,2019-10-31,552000,2019.10
Nelson,2019-11-30,571500,2019.11
Nelson,2019-12-31,595000,2019.12
Nelson,2020-01-31,597500,2020.01
Nelson,2020-02-29,575000,2020.02
Nelson,2020-03-31,586550,2020.03
Nelson,2020-04-30,620000,2020.04
Nelson,2020-05-31,580000,2020.05
Nelson,2020-06-30,580000,2020.06
Nelson,2020-07-31,595000,2020.07
Nelson,2020-08-31,590000,2020.08
Nelson,2020-09-30,641000,2020.09
Nelson,2020-10-31,653000,2020.10
Nelson,2020-11-30,680000,2020.11
Nelson,2020-12-31,675000,2020.12
Nelson,2021-01-31,710000,2021.01
Nelson,2021-02-28,710000,2021.02
Marlborough,1992-01-31,94000,1992.01
Marlborough,1992-02-29,104000,1992.02
Marlborough,1992-03-31,96000,1992.03
Marlborough,1992-04-30,96000,1992.04
Marlborough,1992-05-31,97500,1992.05
Marlborough,1992-06-30,94000,1992.06
Marlborough,1992-07-31,103000,1992.07
Marlborough,1992-08-31,95000,1992.08
Marlborough,1992-09-30,108000,1992.09
Marlborough,1992-10-31,102000,1992.10
Marlborough,1992-11-30,92500,1992.11
Marlborough,1992-12-31,105000,1992.12
Marlborough,1993-01-31,106500,1993.01
Marlborough,1993-02-28,97000,1993.02
Marlborough,1993-03-31,112000,1993.03
Marlborough,1993-04-30,106000,1993.04
Marlborough,1993-05-31,101000,1993.05
Marlborough,1993-06-30,100000,1993.06
Marlborough,1993-07-31,105000,1993.07
Marlborough,1993-08-31,108000,1993.08
Marlborough,1993-09-30,109000,1993.09
Marlborough,1993-10-31,111000,1993.10
Marlborough,1993-11-30,112000,1993.11
Marlborough,1993-12-31,114000,1993.12
Marlborough,1994-01-31,110000,1994.01
Marlborough,1994-02-28,120000,1994.02
Marlborough,1994-03-31,112000,1994.03
Marlborough,1994-04-30,119000,1994.04
Marlborough,1994-05-31,115000,1994.05
Marlborough,1994-06-30,118000,1994.06
Marlborough,1994-07-31,118000,1994.07
Marlborough,1994-08-31,120000,1994.08
Marlborough,1994-09-30,120000,1994.09
Marlborough,1994-10-31,135000,1994.10
Marlborough,1994-11-30,124000,1994.11
Marlborough,1994-12-31,118000,1994.12
Marlborough,1995-01-31,115000,1995.01
Marlborough,1995-02-28,125000,1995.02
Marlborough,1995-03-31,127500,1995.03
Marlborough,1995-04-30,126000,1995.04
Marlborough,1995-05-31,134000,1995.05
Marlborough,1995-06-30,116000,1995.06
Marlborough,1995-07-31,122000,1995.07
Marlborough,1995-08-31,115000,1995.08
Marlborough,1995-09-30,113000,1995.09
Marlborough,1995-10-31,123500,1995.10
Marlborough,1995-11-30,117000,1995.11
Marlborough,1995-12-31,130000,1995.12
Marlborough,1996-01-31,137500,1996.01
Marlborough,1996-02-29,130000,1996.02
Marlborough,1996-03-31,119000,1996.03
Marlborough,1996-04-30,133000,1996.04
Marlborough,1996-05-31,130000,1996.05
Marlborough,1996-06-30,124500,1996.06
Marlborough,1996-07-31,127500,1996.07
Marlborough,1996-08-31,125000,1996.08
Marlborough,1996-09-30,134000,1996.09
Marlborough,1996-10-31,128500,1996.10
Marlborough,1996-11-30,124000,1996.11
Marlborough,1996-12-31,115000,1996.12
Marlborough,1997-01-31,120000,1997.01
Marlborough,1997-02-28,115000,1997.02
Marlborough,1997-03-31,133500,1997.03
Marlborough,1997-04-30,124000,1997.04
Marlborough,1997-05-31,130000,1997.05
Marlborough,1997-06-30,129000,1997.06
Marlborough,1997-07-31,118000,1997.07
Marlborough,1997-08-31,135000,1997.08
Marlborough,1997-09-30,145000,1997.09
Marlborough,1997-10-31,125000,1997.10
Marlborough,1997-11-30,126500,1997.11
Marlborough,1997-12-31,145000,1997.12
Marlborough,1998-01-31,117000,1998.01
Marlborough,1998-02-28,130000,1998.02
Marlborough,1998-03-31,136000,1998.03
Marlborough,1998-04-30,125000,1998.04
Marlborough,1998-05-31,138000,1998.05
Marlborough,1998-06-30,132000,1998.06
Marlborough,1998-07-31,133500,1998.07
Marlborough,1998-08-31,123000,1998.08
Marlborough,1998-09-30,130000,1998.09
Marlborough,1998-10-31,143000,1998.10
Marlborough,1998-11-30,125000,1998.11
Marlborough,1998-12-31,132500,1998.12
Marlborough,1999-01-31,137000,1999.01
Marlborough,1999-02-28,129000,1999.02
Marlborough,1999-03-31,128000,1999.03
Marlborough,1999-04-30,127000,1999.04
Marlborough,1999-05-31,128000,1999.05
Marlborough,1999-06-30,126500,1999.06
Marlborough,1999-07-31,135500,1999.07
Marlborough,1999-08-31,137000,1999.08
Marlborough,1999-09-30,127500,1999.09
Marlborough,1999-10-31,140000,1999.10
Marlborough,1999-11-30,125000,1999.11
Marlborough,1999-12-31,134000,1999.12
Marlborough,2000-01-31,133000,2000.01
Marlborough,2000-02-29,125000,2000.02
Marlborough,2000-03-31,131000,2000.03
Marlborough,2000-04-30,130000,2000.04
Marlborough,2000-05-31,131000,2000.05
Marlborough,2000-06-30,140000,2000.06
Marlborough,2000-07-31,150000,2000.07
Marlborough,2000-08-31,125000,2000.08
Marlborough,2000-09-30,119000,2000.09
Marlborough,2000-10-31,135000,2000.10
Marlborough,2000-11-30,147100,2000.11
Marlborough,2000-12-31,145000,2000.12
Marlborough,2001-01-31,137500,2001.01
Marlborough,2001-02-28,135000,2001.02
Marlborough,2001-03-31,139000,2001.03
Marlborough,2001-04-30,132000,2001.04
Marlborough,2001-05-31,142500,2001.05
Marlborough,2001-06-30,144000,2001.06
Marlborough,2001-07-31,130000,2001.07
Marlborough,2001-08-31,128000,2001.08
Marlborough,2001-09-30,126583,2001.09
Marlborough,2001-10-31,130000,2001.10
Marlborough,2001-11-30,133200,2001.11
Marlborough,2001-12-31,126000,2001.12
Marlborough,2002-01-31,144000,2002.01
Marlborough,2002-02-28,122000,2002.02
Marlborough,2002-03-31,140000,2002.03
Marlborough,2002-04-30,139000,2002.04
Marlborough,2002-05-31,134000,2002.05
Marlborough,2002-06-30,139000,2002.06
Marlborough,2002-07-31,130000,2002.07
Marlborough,2002-08-31,137000,2002.08
Marlborough,2002-09-30,135000,2002.09
Marlborough,2002-10-31,135000,2002.10
Marlborough,2002-11-30,145000,2002.11
Marlborough,2002-12-31,145000,2002.12
Marlborough,2003-01-31,160000,2003.01
Marlborough,2003-02-28,143000,2003.02
Marlborough,2003-03-31,158000,2003.03
Marlborough,2003-04-30,168000,2003.04
Marlborough,2003-05-31,171200,2003.05
Marlborough,2003-06-30,185000,2003.06
Marlborough,2003-07-31,180000,2003.07
Marlborough,2003-08-31,210000,2003.08
Marlborough,2003-09-30,190000,2003.09
Marlborough,2003-10-31,209500,2003.10
